superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,qualiteSousSol,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées
1079,897,0,No alley access,3,1Fam,TA,No,791.0,0.0,GLQ,Unf,1.0,0.0,Gd,253.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Ex,1,PConc,2,Typ,82.2191904,3.0,TA,Fin,TA,Attchd,1998.0,183.57640704,1,GasA,Ex,2Story,2679,1,Gd,Lvl,Gtl,897.4433664000001,Inside,25.6032,IR1,0,60,RL,242.0,BrkFace,No Miscellaneous feature,0,2,NoRidge,2.8799942400000003,5,8,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,96.99077376,AllPub,19.5096384,1998,1998,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771"
1205,1029,0,No alley access,3,1Fam,TA,Mn,505.0,0.0,GLQ,Unf,1.0,0.0,Gd,655.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,71.34953472000001,3.0,TA,RFn,TA,BuiltIn,2000.0,207.54539136,1,GasA,Ex,2Story,2680,1,Gd,Lvl,Gtl,886.7595168,Corner,25.2984,Reg,0,60,RL,322.0,BrkFace,No Miscellaneous feature,0,6,NoRidge,4.645152,5,8,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,107.7675264,AllPub,0.0,2000,2000,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771"
1540,1315,0,No alley access,4,1Fam,TA,Av,1182.0,0.0,GLQ,Unf,1.0,0.0,Ex,358.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,71.90695296,3.0,TA,RFn,TA,Attchd,2000.0,265.2381792,1,GasA,Ex,2Story,2681,1,Ex,Lvl,Gtl,857.77376832,Inside,21.03812727272728,IR1,0,60,RL,877.0,BrkFace,No Miscellaneous feature,0,3,NoRidge,5.1096672000000005,5,9,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,9,143.0706816,AllPub,22.947050880000003,2000,2000,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771"
1358,1368,0,No alley access,4,1Fam,TA,No,527.0,0.0,ALQ,Unf,0.0,0.0,Gd,815.0,Y,Norm,Norm,SBrkr,168,TA,Gd,VinylSd,VinylSd,No Fence,Ex,1,PConc,2,Typ,67.354704,3.0,TA,RFn,TA,Attchd,1995.0,253.25368704,1,GasA,Ex,2Story,2682,1,Gd,Lvl,Gtl,930.79555776,Inside,25.2984,IR1,0,60,RL,397.0,BrkFace,No Miscellaneous feature,0,6,NoRidge,15.70061376,5,8,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,9,124.67587968,AllPub,28.52123328,1995,1995,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771"
1933,1567,0,No alley access,4,1Fam,TA,Gd,292.0,1393.0,Rec,GLQ,1.0,0.0,Ex,48.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,MetalSd,MetalSd,No Fence,TA,1,PConc,3,Typ,89.09401536,3.0,TA,RFn,TA,Attchd,1993.0,325.16064,1,GasA,Ex,2Story,2683,1,Ex,Lvl,Gtl,1601.8342156800002,Inside,34.7472,IR1,0,60,RL,738.0,BrkFace,No Miscellaneous feature,0,5,NoRidge,7.989661440000001,5,9,Y,0,No Pool,CompShg,Hip,Normal,,WD,210,Pave,11,161.00096832,AllPub,80.8256448,1993,1994,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771"
1305,1189,0,No alley access,4,1Fam,TA,Gd,380.0,168.0,GLQ,BLQ,1.0,0.0,Gd,742.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,GdPrv,TA,1,PConc,2,Typ,74.60114112000001,3.0,TA,Fin,TA,Attchd,1994.0,231.70018176,1,GasA,Ex,2Story,2684,1,Gd,Lvl,Gtl,950.95551744,Inside,21.03812727272728,IR1,0,60,RL,501.0,BrkFace,No Miscellaneous feature,0,6,NoRidge,8.8257888,5,8,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,9,119.8449216,AllPub,18.580608,1994,1995,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771"
1565,1234,0,No alley access,3,1Fam,TA,No,247.0,1039.0,LwQ,GLQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,ImStucc,No Fence,TA,1,PConc,2,Typ,65.40374016,3.0,TA,Fin,TA,Attchd,1993.0,260.03560896,1,GasA,Ex,2Story,2685,1,Gd,Lvl,Gtl,1169.1847584,Inside,21.03812727272728,IR1,0,60,RL,420.0,BrkFace,No Miscellaneous feature,0,10,NoRidge,12.63481344,5,8,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,8,119.47330944,AllPub,40.13411328,1993,1993,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771"
1116,848,0,No alley access,3,1Fam,Gd,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1100.0,Y,RRAn,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,No Fence,Gd,1,PConc,2,Typ,70.6063104,2.0,TA,Fin,TA,BuiltIn,2005.0,182.46157056,1,GasA,Ex,2Story,2686,1,Gd,Lvl,Gtl,1156.3641388800002,Inside,22.86,IR1,0,60,RL,192.0,Stone,No Miscellaneous feature,0,1,Somerst,6.5032128,5,8,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,8,102.193344,AllPub,18.580608,2005,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1670,0,0,No alley access,2,1Fam,Gd,No,1562.0,0.0,GLQ,Unf,1.0,0.0,Ex,108.0,Y,RRAn,Norm,SBrkr,200,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,86.21402112000001,3.0,TA,RFn,TA,Attchd,2006.0,155.1480768,1,GasA,Ex,1Story,2687,1,Gd,Lvl,Gtl,1413.79846272,CulDSac,14.9352,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,9,Somerst,22.296729600000003,5,8,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,6,155.1480768,AllPub,0.0,2006,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1504,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1504.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,47.3805504,2.0,TA,Fin,TA,Attchd,2006.0,139.72617216,0,GasA,Ex,1Story,2688,1,Gd,Lvl,Gtl,1015.98764544,Corner,25.908,Reg,0,20,RL,60.0,BrkFace,No Miscellaneous feature,0,9,Somerst,0.0,5,8,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,7,139.72617216,AllPub,13.378037760000002,2006,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1278,0,0,No alley access,2,1Fam,TA,No,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1254.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,54.25537536,2.0,TA,RFn,TA,Attchd,2006.0,118.73008512,0,GasA,Ex,1Story,2689,1,Gd,Lvl,Gtl,802.6822656,Inside,21.9456,Reg,0,20,FV,0.0,None,No Miscellaneous feature,0,10,Somerst,5.574182400000001,5,8,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,5,118.73008512,AllPub,0.0,2006,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
2036,604,0,No alley access,3,1Fam,TA,No,1836.0,0.0,GLQ,Unf,1.0,0.0,Ex,200.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,3,Typ,73.57920768000001,3.0,TA,RFn,TA,Attchd,2006.0,245.2640256,1,GasA,Ex,2Story,2690,1,Ex,Lvl,Gtl,1222.78981248,Corner,30.48,Reg,0,60,FV,0.0,None,No Miscellaneous feature,0,11,Somerst,24.6193056,5,9,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,11,189.15058944,AllPub,0.0,2006,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
858,858,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,858.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,57.1353696,2.0,TA,RFn,TA,Attchd,2005.0,159.42161664000002,1,GasA,Ex,2Story,2691,1,Gd,Lvl,Gtl,754.8372,Inside,19.812,Reg,0,60,FV,0.0,None,No Miscellaneous feature,0,2,Somerst,4.923861120000001,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,79.71080832000001,AllPub,0.0,2005,2005,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1142,0,0,No alley access,3,1Fam,TA,Mn,24.0,0.0,GLQ,Unf,0.0,0.0,TA,1118.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,106.09527168,1,GasA,Ex,1Story,2692,1,Gd,Lvl,Gtl,718.41920832,Inside,22.555200000000003,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,1,SawyerW,4.645152,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,106.09527168,AllPub,0.37161216,2005,2005,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1400,0,0,No alley access,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1400.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,56.85666048,2.0,TA,RFn,TA,Attchd,2005.0,130.064256,0,GasA,Ex,1Story,2693,1,Gd,Lvl,Gtl,1024.16311296,Corner,27.7368,IR1,0,20,RL,118.0,BrkFace,No Miscellaneous feature,0,10,SawyerW,5.1096672000000005,5,7,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,6,130.064256,AllPub,13.378037760000002,2005,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1131,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1131.0,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,105.07333824,1,GasA,Ex,1Story,2694,1,Gd,Lvl,Gtl,1214.42853888,Inside,19.2024,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,3,SawyerW,3.62321856,5,6,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,6,105.07333824,AllPub,0.0,2005,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
891,795,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,891.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,42.92120448,2.0,TA,Fin,TA,Attchd,2005.0,156.63452544,1,GasA,Ex,2Story,2695,1,Gd,Lvl,Gtl,724.643712,Inside,19.812,Reg,0,60,RL,172.0,BrkFace,No Miscellaneous feature,0,4,SawyerW,9.38320704,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,8,82.77660864,AllPub,13.378037760000002,2005,2005,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
831,754,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,784.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,41.71346496,2.0,TA,RFn,TA,Attchd,2005.0,147.2513184,1,GasA,Ex,2Story,2696,1,Gd,Lvl,Gtl,709.03600128,Inside,22.555200000000003,IR1,0,60,RL,96.0,BrkFace,No Miscellaneous feature,0,3,SawyerW,7.153534080000001,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,72.83598336,AllPub,9.290304,2005,2005,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
941,896,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,941.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdPrv,No Fireplace,0,PConc,2,Typ,63.917291520000006,2.0,TA,RFn,TA,Attchd,1997.0,170.66288448,1,GasA,Ex,2Story,2697,1,TA,Lvl,Gtl,771.46684416,Inside,21.336,IR1,0,60,RL,0.0,None,No Miscellaneous feature,0,7,SawyerW,15.329001600000002,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,87.42176064,AllPub,13.935456,1997,1998,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
844,887,0,No alley access,3,1Fam,TA,No,758.0,0.0,ALQ,Unf,1.0,0.0,Gd,78.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,No Fence,No Fireplace,0,PConc,2,Typ,42.92120448,2.0,TA,RFn,TA,Attchd,1992.0,160.81516224,1,GasA,Ex,2Story,2698,1,Gd,Lvl,Gtl,870.5014848000001,Inside,21.336,IR2,0,60,RL,0.0,None,Othr,3000,10,SawyerW,7.8967584,5,6,Y,0,No Pool,CompShg,Gable,Family,,WD,224,Pave,7,77.66694144,AllPub,28.52123328,1992,1993,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1398,0,0,No alley access,2,TwnhsE,TA,No,904.0,0.0,GLQ,Unf,1.0,0.0,Gd,494.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,MnPrv,No Fireplace,0,PConc,2,Typ,50.35344768,2.0,TA,RFn,TA,Attchd,1990.0,129.87844992,0,GasA,Gd,1Story,2699,1,Gd,Lvl,Gtl,666.5793120000001,Inside,15.24,Reg,0,120,RL,0.0,None,No Miscellaneous feature,0,7,SawyerW,4.273539840000001,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,129.87844992,AllPub,0.0,1990,1991,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1217,0,0,No alley access,2,TwnhsE,TA,No,278.0,0.0,GLQ,Unf,0.0,0.0,Gd,939.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,No Fence,No Fireplace,0,PConc,2,Typ,44.96507136,2.0,TA,RFn,TA,Attchd,1991.0,113.06299968,0,GasA,Gd,1Story,2700,1,Gd,Lvl,Gtl,666.5793120000001,Inside,15.24,Reg,0,120,RL,0.0,None,No Miscellaneous feature,0,6,SawyerW,5.94579456,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,113.06299968,AllPub,0.0,1991,1991,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
636,684,0,No alley access,3,1Fam,TA,No,274.0,0.0,ALQ,Unf,0.0,0.0,Gd,362.0,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,43.85023488,2.0,TA,Fin,TA,Attchd,1994.0,122.6320128,1,GasA,Ex,2Story,2701,1,Gd,Lvl,Gtl,837.89251776,Inside,21.03812727272728,IR1,0,60,RL,0.0,None,No Miscellaneous feature,0,7,SawyerW,3.7161216,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,59.08633344,AllPub,0.0,1994,1994,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
988,0,0,No alley access,3,1Fam,TA,No,36.0,0.0,LwQ,Unf,1.0,0.0,TA,952.0,Y,RRAe,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,No Fence,No Fireplace,0,CBlock,1,Typ,57.97149696,2.0,TA,Unf,TA,Detchd,1977.0,91.78820352,0,GasA,Ex,1Story,2702,1,TA,Lvl,Gtl,845.4176640000001,Inside,21.336,Reg,0,20,RL,51.0,BrkFace,No Miscellaneous feature,0,7,Sawyer,0.0,4,5,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,6,91.78820352,AllPub,0.0,1962,1962,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
1286,368,0,No alley access,4,Duplex,No Basement,No Basement,0.0,0.0,No Basement,No Basement,0.0,0.0,No Basement,0.0,Y,RRAe,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,2,Typ,49.05280512,2.0,TA,RFn,TA,Attchd,1977.0,153.66162816000002,0,GasA,TA,1.5Fin,2703,2,TA,Lvl,Gtl,829.34543808,Inside,20.7264,Reg,0,90,RM,0.0,None,No Miscellaneous feature,0,8,Sawyer,0.0,6,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,10,0.0,AllPub,0.0,1977,1977,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
1211,0,0,No alley access,2,1Fam,TA,No,612.0,0.0,BLQ,Unf,0.0,0.0,TA,252.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,1,Min1,53.512151040000006,2.0,TA,Unf,TA,Detchd,1972.0,112.50558144,0,GasA,Gd,1Story,2704,1,TA,Lvl,Gtl,858.4240896,Inside,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,3,Sawyer,0.0,6,5,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,6,80.26822656,AllPub,14.957389440000002,1962,2002,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
984,0,0,No alley access,3,1Fam,TA,No,554.0,0.0,Rec,Unf,0.0,0.0,TA,430.0,Y,RRNe,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,No Fireplace,0,CBlock,1,Typ,28.799942400000003,1.0,TA,Unf,TA,Attchd,1965.0,91.41659136,0,GasA,TA,1Story,2705,1,TA,Lvl,Gtl,864.74149632,CulDSac,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,7,Sawyer,0.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,91.41659136,AllPub,0.0,1965,1965,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
909,0,0,No alley access,3,1Fam,TA,No,162.0,270.0,BLQ,Rec,0.0,0.0,TA,450.0,Y,RRAe,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,No Fireplace,0,CBlock,1,Typ,27.31349376,1.0,TA,Unf,TA,Attchd,1968.0,84.44886336,0,GasA,TA,1Story,2706,1,TA,Lvl,Gtl,785.030688,Inside,19.812,Reg,0,20,RL,90.0,BrkFace,No Miscellaneous feature,0,11,Sawyer,14.3999712,6,5,Y,0,No Pool,CompShg,Gable,Normal,,COD,0,Pave,5,81.94048128,AllPub,0.0,1968,1968,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
925,0,0,No alley access,2,1Fam,TA,No,181.0,0.0,ALQ,Unf,1.0,0.0,TA,744.0,Y,RRAe,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,No Fence,No Fireplace,0,PConc,1,Typ,44.96507136,2.0,TA,Unf,TA,Detchd,1990.0,85.93531200000001,0,GasA,Gd,1Story,2707,1,TA,Lvl,Gtl,802.49645952,Inside,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,10,Sawyer,6.874824960000001,6,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,85.93531200000001,AllPub,18.85931712,1963,1963,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
1024,0,0,No alley access,3,1Fam,TA,No,712.0,0.0,Rec,Unf,0.0,0.0,TA,312.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,No Fireplace,0,CBlock,1,Typ,28.614136320000004,1.0,TA,Unf,TA,Attchd,1965.0,95.13271296,1,GasA,TA,1Story,2708,1,TA,Lvl,Gtl,1212.5704780800002,CulDSac,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,1,Sawyer,0.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,95.13271296,AllPub,0.0,1965,1965,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
912,0,0,No alley access,3,1Fam,TA,No,644.0,0.0,ALQ,Unf,0.0,0.0,TA,268.0,N,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,No Fireplace,0,CBlock,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,84.72757248,0,GasA,TA,1Story,2709,1,TA,Lvl,Gtl,745.0823808,Inside,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,4,Sawyer,0.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,84.72757248,AllPub,0.0,1964,1964,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
941,0,0,No alley access,3,1Fam,TA,Mn,659.0,0.0,Rec,Unf,0.0,0.0,TA,253.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,Po,1,CBlock,1,Typ,26.756075520000003,1.0,TA,Unf,TA,Attchd,1967.0,87.42176064,0,GasA,TA,1Story,2710,1,TA,Lvl,Gtl,816.5248185600001,Inside,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,6,Sawyer,0.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,84.72757248,AllPub,5.94579456,1967,1967,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
